castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,directorGender,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity,original_title,title
12.5,22.2,0,0.0,-1.0,0,7.6,113.0,110.0,1946.0,0.1205,en,4.562074,Gilda,Gilda
27.3,5.0,6000000,36800000.0,6.1333333333,0,6.3,29.0,157.0,1958.0,0.2082,en,2.747118,South Pacific,South Pacific
40.0,7.1,4000000,92921203.0,23.23030075,0,6.1,313.0,95.0,1983.0,0.2822,en,9.888958,Flashdance,Flashdance
8.1,0.0,5400000,45300000.0,8.3888888889,0,7.5,309.0,150.0,1967.0,0.4521,en,15.640007,The Dirty Dozen,The Dirty Dozen
42.9,25.0,0,0.0,-1.0,0,5.5,4.0,109.0,1984.0,0.1858,en,0.855695,Mike's Murder,Mike's Murder
9.1,20.0,1500000,0.0,-1.0,2,6.5,85.0,92.0,1965.0,0.5726,en,10.045007,Help!,Help!
27.3,10.0,2500000,124881062.0,49.9524248,0,7.2,1005.0,110.0,1964.0,0.7104,en,13.78884,Goldfinger,Goldfinger
29.2,7.7,2000000,78898765.0,39.4493825,0,6.9,773.0,115.0,1963.0,0.7753,en,12.536729,From Russia with Love,From Russia with Love
44.4,0.0,950000,59600000.0,62.7368421053,0,6.9,953.0,110.0,1962.0,0.7562,en,19.931606,Dr. No,Dr. No
28.6,0.0,4500000,58853106.0,13.078468,0,5.8,422.0,104.0,1980.0,0.5082,en,11.578578,The Blue Lagoon,The Blue Lagoon
27.3,18.8,3000000,222559.0,0.0741863333,0,6.8,177.0,96.0,1996.0,0.1585,en,7.04756,Hard Eight,Hard Eight
7.7,20.0,18000000,358991681.0,19.9439822778,0,6.3,2459.0,120.0,1992.0,0.8825,en,13.293722,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York
20.0,0.0,17000000,10278549.0,0.6046205294,0,5.8,38.0,106.0,1987.0,0.7699,en,3.50111,Someone to Watch Over Me,Someone to Watch Over Me
37.5,33.3,463455,966878.0,2.086239225,4,8.0,9.0,84.0,1926.0,0.3644,en,0.445526,Sparrows,Sparrows
20.5,12.5,63000000,100853753.0,1.6008532222,0,8.3,9678.0,139.0,1999.0,0.7863,en,63.869599,Fight Club,Fight Club
0.0,0.0,0,0.0,-1.0,0,4.6,10.0,97.0,1998.0,0.6658,en,0.653879,Beefcake,Beefcake
40.0,22.7,50000000,58900031.0,1.17800062,0,5.9,75.0,95.0,1999.0,0.7808,en,5.769957,The Story of Us,The Story of Us
30.0,12.5,0,0.0,-1.0,0,6.1,53.0,102.0,1997.0,0.2548,en,6.906939,Fever Pitch,Fever Pitch
33.3,30.0,0,0.0,-1.0,0,6.3,8.0,93.0,1999.0,0.7918,en,1.487046,Joe the King,Joe the King
33.3,37.5,0,0.0,-1.0,2,7.1,27.0,96.0,1999.0,0.6822,en,1.34763,Julien Donkey-Boy,Julien Donkey-Boy
20.0,0.0,0,2400000.0,-1.0,0,4.4,17.0,100.0,1999.0,0.7863,en,1.789046,The Omega Code,The Omega Code
20.0,46.2,10000000,0.0,-1.0,0,7.7,315.0,112.0,1999.0,0.7863,en,14.580995,The Straight Story,The Straight Story
61.5,0.0,0,0.0,-1.0,0,7.1,91.0,129.0,1956.0,0.6967,en,7.975238,The Bad Seed,The Bad Seed
4.8,9.1,5000000,42365581.0,8.4731162,0,6.6,255.0,116.0,1981.0,0.5288,en,9.841623,Time Bandits,Time Bandits
33.3,0.0,0,37823676.0,-1.0,2,7.3,88.0,123.0,1979.0,0.9671,en,5.632325,All That Jazz,All That Jazz
55.2,18.5,19000000,18254702.0,0.9607737895,0,7.4,201.0,104.0,1989.0,0.7808,en,6.645295,Crimes and Misdemeanors,Crimes and Misdemeanors
11.1,23.1,0,10.0,-1.0,0,4.1,35.0,91.0,1999.0,0.8055,en,2.584025,Bats,Bats
50.0,0.0,9000000,34573780.0,3.8415311111,0,6.8,38.0,120.0,1999.0,0.8055,en,5.055141,The Best Man,The Best Man
29.4,17.1,32000000,0.0,-1.0,0,6.6,228.0,121.0,1999.0,0.8055,en,8.825864,Bringing Out the Dead,Bringing Out the Dead
30.8,0.0,0,0.0,-1.0,0,6.5,13.0,111.0,1999.0,0.8055,en,7.250842,Crazy in Alabama,Crazy in Alabama
23.1,27.3,20000000,0.0,-1.0,0,5.4,63.0,98.0,1999.0,0.8055,en,5.594358,Three to Tango,Three to Tango
31.2,35.3,0,239894.0,-1.0,0,4.7,21.0,106.0,1999.0,0.7644,en,4.607583,Body Shots,Body Shots
42.9,66.7,0,2303.0,-1.0,2,7.0,1.0,105.0,1998.0,0.7671,en,0.920469,Men Cry Bullets,Men Cry Bullets
50.0,0.0,0,17037887.0,-1.0,2,5.3,32.0,92.0,1990.0,0.3178,en,7.444848,The Guardian,The Guardian
9.1,12.5,0,0.0,-1.0,0,6.8,84.0,109.0,1965.0,0.2082,en,7.336578,The Ipcress File,The Ipcress File
0.0,0.0,0,0.0,-1.0,0,6.9,7.0,96.0,1971.0,0.5699,en,0.934156,On Any Sunday,On Any Sunday
21.9,0.0,13000000,53000000.0,4.0769230769,0,7.1,1494.0,102.0,1987.0,0.5397,en,13.485583,RoboCop,RoboCop
21.2,16.0,35000000,45681173.0,1.3051763714,0,5.6,498.0,117.0,1990.0,0.4712,en,10.969876,RoboCop 2,RoboCop 2
26.7,13.3,70000000,329803958.0,4.7114851143,0,7.2,1466.0,104.0,1988.0,0.4699,en,16.78596,Who Framed Roger Rabbit,Who Framed Roger Rabbit
33.3,0.0,0,0.0,-1.0,0,6.8,18.0,95.0,1980.0,0.7158,en,6.737435,Melvin and Howard,Melvin and Howard
26.9,20.0,28000000,195312802.0,6.9754572143,0,6.3,497.0,127.0,1981.0,0.474,en,9.765123,For Your Eyes Only,For Your Eyes Only
18.2,22.2,32000000,156167015.0,4.8802192188,0,5.9,549.0,133.0,1989.0,0.5123,en,11.137888,Licence to Kill,Licence to Kill
27.3,6.7,7000000,161777836.0,23.1111194286,0,6.4,540.0,121.0,1973.0,0.5068,en,9.773768,Live and Let Die,Live and Let Die
31.6,0.0,5500000,141195658.0,25.6719378182,0,6.5,572.0,130.0,1965.0,0.9562,en,10.517835,Thunderball,Thunderball
27.3,16.0,19000000,40846082.0,2.1497937895,0,5.5,211.0,93.0,1999.0,0.8247,en,10.187278,House on Haunted Hill,House on Haunted Hill
50.0,54.5,27000000,14859394.0,0.5503479259,0,6.3,49.0,124.0,1999.0,0.8247,en,3.104943,Music of the Heart,Music of the Heart
29.4,11.8,13000000,22863596.0,1.7587381538,0,7.3,1124.0,112.0,1999.0,0.7452,en,11.416319,Being John Malkovich,Being John Malkovich
20.0,33.3,2000000,7.0,3.5e-06,0,6.0,2.0,92.0,1999.0,0.8247,en,1.241349,Dreaming of Joseph Lees,Dreaming of Joseph Lees
28.6,44.4,0,0.0,-1.0,0,4.0,11.0,81.0,1999.0,0.8247,en,1.73986,The Suburbans,The Suburbans
57.1,10.0,51000000,36911617.0,0.7237571961,0,4.5,84.0,101.0,1999.0,0.8438,en,5.061725,The Bachelor,The Bachelor
20.0,4.3,73000000,151493655.0,2.0752555479,0,6.5,843.0,118.0,1999.0,0.8411,en,8.884406,The Bone Collector,The Bone Collector
25.0,33.3,90000000,60289912.0,0.6698879111,0,7.3,489.0,157.0,1999.0,0.8219,en,11.3569,The Insider,The Insider
0.0,14.3,0,0.0,-1.0,0,7.7,57.0,107.0,1999.0,0.8438,en,5.964323,American Movie,American Movie
44.4,40.0,0,0.0,-1.0,0,7.0,41.0,95.0,1998.0,0.8082,en,5.466969,Last Night,Last Night
42.9,0.0,0,0.0,-1.0,0,7.4,51.0,129.0,1969.0,0.9397,en,4.904915,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?"
14.3,0.0,0,0.0,-1.0,0,5.7,13.0,77.0,1926.0,0.7151,en,1.09569,Battling Butler,Battling Butler
42.9,0.0,2000000,0.0,-1.0,0,6.1,70.0,96.0,1989.0,0.7479,en,8.244989,Bride of Re-Animator,Bride of Re-Animator
23.1,0.0,0,0.0,-1.0,0,5.7,15.0,94.0,1981.0,0.3863,en,1.527771,Bustin' Loose,Bustin' Loose
21.1,0.0,0,0.0,-1.0,0,6.4,88.0,113.0,1978.0,0.0137,en,5.617866,Coma,Coma
23.5,0.0,8000000,21028755.0,2.628594375,0,6.7,228.0,120.0,1982.0,0.863,en,10.434018,Creepshow,Creepshow
30.0,8.3,3500000,14000000.0,4.0,0,5.9,133.0,92.0,1987.0,0.3288,en,9.330087,Creepshow 2,Creepshow 2
33.3,0.0,900000,2023414.0,2.2482377778,0,7.0,263.0,86.0,1985.0,0.7945,en,9.867238,Re-Animator,Re-Animator
44.4,25.0,2500000,4729352.0,1.8917408,0,7.0,117.0,100.0,1989.0,0.6877,en,8.026112,Drugstore Cowboy,Drugstore Cowboy
35.3,15.0,25000000,40903593.0,1.63614372,0,7.2,837.0,113.0,1993.0,0.1534,en,10.175138,Falling Down,Falling Down
30.8,0.0,0,0.0,-1.0,0,5.8,69.0,96.0,1981.0,0.1945,en,3.99005,The Funhouse,The Funhouse
7.7,0.0,750000,0.0,-1.0,4,8.0,240.0,79.0,1926.0,0.9973,en,8.002953,The General,The General
25.0,28.6,483103,1027757.0,2.1274076129,0,8.0,2.0,80.0,1927.0,0.8301,en,0.205671,My Best Girl,My Best Girl
27.8,0.0,660000,0.0,-1.0,0,5.7,120.0,94.0,1978.0,0.5863,en,16.038604,Piranha,Piranha
11.1,0.0,0,0.0,-1.0,0,7.3,5.0,104.0,1967.0,0.0,en,1.078688,Rough Night in Jericho,Rough Night in Jericho
20.0,14.3,0,0.0,-1.0,0,6.9,35.0,122.0,1967.0,0.1781,en,2.786435,The Taming of the Shrew,The Taming of the Shrew
28.6,0.0,5000000,19905359.0,3.9810718,0,6.4,87.0,99.0,1981.0,0.2055,en,5.830675,Nighthawks,Nighthawks
43.8,0.0,0,1382462.0,-1.0,2,4.5,44.0,80.0,1990.0,0.7014,en,11.966566,Repossessed,Repossessed
27.3,0.0,0,0.0,-1.0,0,6.0,147.0,98.0,1971.0,0.5808,en,6.445639,The Omega Man,The Omega Man
20.8,0.0,22700000,38119483.0,1.6792723789,0,6.7,924.0,96.0,1987.0,0.4767,en,9.10373,Spaceballs,Spaceballs
27.3,0.0,15000000,32056467.0,2.1370978,0,7.0,1155.0,83.0,1973.0,0.8521,en,11.179855,Robin Hood,Robin Hood
7.1,0.0,0,0.0,-1.0,4,7.3,43.0,123.0,1955.0,0.5288,en,2.593458,Mister Roberts,Mister Roberts
5.9,20.0,15000000,31559552.0,2.1039701333,0,7.5,128.0,139.0,1970.0,0.9507,en,8.186994,Little Big Man,Little Big Man
27.3,10.0,0,0.0,-1.0,0,7.4,48.0,125.0,1957.0,0.7918,en,6.656685,A Face in the Crowd,A Face in the Crowd
13.3,14.3,40600000,90400000.0,2.2266009852,0,7.1,763.0,116.0,1983.0,0.4301,en,14.285052,Trading Places,Trading Places
41.7,0.0,0,0.0,-1.0,0,5.9,79.0,92.0,1979.0,0.4877,en,6.613063,Meatballs,Meatballs
7.7,33.3,0,0.0,-1.0,2,3.5,13.0,86.0,1984.0,0.5683,en,1.475532,Meatballs Part II,Meatballs Part II
37.5,0.0,0,0.0,-1.0,0,4.4,14.0,96.0,1986.0,0.8164,en,1.667607,Meatballs III: Summer Job,Meatballs III: Summer Job
40.0,0.0,0,38016380.0,-1.0,0,6.7,81.0,107.0,1991.0,0.6411,en,9.696201,Dead Again,Dead Again
44.4,16.7,0,0.0,-1.0,0,6.7,46.0,101.0,1992.0,0.7131,en,2.540085,Peter's Friends,Peter's Friends
83.3,100.0,0,0.0,-1.0,1,5.7,13.0,94.0,1995.0,0.4548,en,2.149553,The Incredibly True Adventure of Two Girls In Love,The Incredibly True Adventure of Two Girls In Love
25.0,0.0,0,822.0,-1.0,0,7.5,2.0,80.0,1982.0,0.9726,en,0.122181,Experience Preferred...But Not Essential,Experience Preferred...But Not Essential
13.3,0.0,20000000,2297493.0,0.11487465,0,4.9,7.0,98.0,1981.0,0.5781,en,0.69162,Under the Rainbow,Under the Rainbow
0.0,0.0,0,0.0,-1.0,2,5.6,10.0,109.0,1967.0,0.8082,en,1.494833,How I Won the War,How I Won the War
30.0,0.0,0,0.0,-1.0,0,6.6,7.0,99.0,1999.0,0.8411,en,1.252804,Light It Up,Light It Up
46.2,0.0,23000000,18653615.0,0.8110267391,2,5.9,67.0,114.0,1999.0,0.863,en,12.593734,Anywhere But Here,Anywhere But Here
26.1,22.2,10000000,30652890.0,3.065289,0,6.8,842.0,130.0,1999.0,0.863,en,8.559088,Dogma,Dogma
62.5,0.0,0,0.0,-1.0,0,6.3,24.0,116.0,1999.0,0.8959,en,1.850056,Felicia's Journey,Felicia's Journey
16.7,42.9,0,0.0,-1.0,0,5.4,15.0,92.0,1999.0,0.863,en,8.343079,Oxygen,Oxygen
25.0,0.0,0,0.0,-1.0,2,5.3,6.0,62.0,1940.0,0.7459,en,0.691803,The Ape,The Ape
44.4,11.1,0,0.0,-1.0,0,7.4,132.0,118.0,1991.0,0.6164,en,7.442056,The Commitments,The Commitments
35.7,12.5,0,0.0,-1.0,0,7.1,55.0,100.0,1942.0,0.589,en,8.258968,Holiday Inn,Holiday Inn
7.1,9.1,10000000,50100000.0,5.01,4,7.3,237.0,178.0,1962.0,0.7315,en,10.770928,The Longest Day,The Longest Day
60.0,50.0,0,0.0,-1.0,1,5.2,85.0,93.0,1992.0,0.3497,en,6.901684,Poison Ivy,Poison Ivy
63.6,0.0,0,0.0,-1.0,0,4.1,28.0,93.0,1997.0,0.0,en,6.146452,Poison Ivy: The New Seduction,Poison Ivy: The New Seduction
0.0,0.0,0,0.0,-1.0,0,10.0,1.0,108.0,1995.0,0.2685,en,0.064219,Ten Benny,Ten Benny
0.0,0.0,25485000,29548291.0,1.1594385325,4,6.9,150.0,144.0,1970.0,0.0685,en,7.262326,Tora! Tora! Tora!,Tora! Tora! Tora!
23.5,10.0,16000000,53977250.0,3.373578125,0,7.4,132.0,129.0,1982.0,0.9342,en,9.596883,The Verdict,The Verdict
75.0,0.0,0,0.0,-1.0,0,6.9,12.0,100.0,1972.0,0.9672,en,0.473593,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,The Effect of Gamma Rays on Man-in-the-Moon Marigolds
17.2,0.0,0,0.0,-1.0,0,6.3,103.0,103.0,1984.0,0.6202,en,7.778445,The Adventures of Buckaroo Banzai Across the 8th Dimension,The Adventures of Buckaroo Banzai Across the 8th Dimension
25.0,0.0,0,13994920.0,-1.0,0,7.3,60.0,103.0,1988.0,0.1913,en,5.355761,Stand and Deliver,Stand and Deliver
46.7,14.3,0,80640528.0,-1.0,0,6.7,173.0,102.0,1987.0,0.9616,en,12.877291,Moonstruck,Moonstruck
9.1,0.0,0,0.0,-1.0,0,7.5,126.0,108.0,1972.0,0.6913,en,4.711031,Jeremiah Johnson,Jeremiah Johnson
50.0,0.0,300000,0.0,-1.0,0,7.5,218.0,105.0,1965.0,0.4137,en,6.825852,Repulsion,Repulsion
30.0,0.0,0,0.0,-1.0,2,7.1,74.0,135.0,1963.0,0.4219,en,5.967967,Irma la Douce,Irma la Douce
100.0,0.0,0,0.0,-1.0,0,6.6,9.0,139.0,1998.0,0.5699,en,0.697268,42 Up,42 Up
26.7,0.0,0,0.0,-1.0,0,6.7,19.0,127.0,1999.0,0.8767,en,2.64721,Liberty Heights,Liberty Heights
64.3,66.7,0,0.0,-1.0,1,6.7,81.0,112.0,1999.0,0.863,en,6.646005,Mansfield Park,Mansfield Park
23.8,15.4,100000000,206071502.0,2.06071502,0,6.9,1774.0,105.0,1999.0,0.8795,en,11.072361,Sleepy Hollow,Sleepy Hollow
33.3,21.1,135000000,361832400.0,2.68024,0,6.0,878.0,128.0,1999.0,0.8521,en,12.130127,The World Is Not Enough,The World Is Not Enough
31.2,0.0,0,0.0,-1.0,4,6.6,28.0,73.0,1934.0,0.9507,en,7.768271,Babes in Toyland,Babes in Toyland
40.0,0.0,0,60328000.0,-1.0,0,6.7,395.0,101.0,1988.0,0.8907,en,11.465634,Scrooged,Scrooged
45.8,15.4,0,0.0,-1.0,0,7.7,159.0,104.0,1950.0,0.7808,en,5.306185,Harvey,Harvey
10.0,0.0,4000000,1680358.0,0.4200895,0,7.2,33.0,132.0,1987.0,0.6548,en,3.350126,Matewan,Matewan
11.1,0.0,0,0.0,-1.0,0,7.3,82.0,120.0,1971.0,0.4767,en,5.442081,McCabe & Mrs. Miller,McCabe & Mrs. Miller
34.8,16.7,0,0.0,-1.0,0,7.1,62.0,134.0,1987.0,0.7123,en,5.778465,Maurice,Maurice
13.0,6.7,750000,0.0,-1.0,2,7.8,211.0,129.0,1940.0,0.2022,en,9.668636,The Grapes of Wrath,The Grapes of Wrath
50.0,11.1,0,0.0,-1.0,0,6.4,4.0,92.0,1957.0,0.7753,en,0.193758,My Man Godfrey,My Man Godfrey
47.1,0.0,0,0.0,-1.0,0,7.9,107.0,99.0,1940.0,0.0273,en,7.144236,The Shop Around the Corner,The Shop Around the Corner
27.3,0.0,28000000,47951979.0,1.7125706786,0,7.0,162.0,137.0,1984.0,0.3579,en,12.319855,The Natural,The Natural
46.2,0.0,0,0.0,-1.0,0,6.3,41.0,109.0,1975.0,0.1945,en,3.796195,Shampoo,Shampoo
45.5,20.0,0,43440294.0,-1.0,0,7.0,241.0,123.0,1992.0,0.7705,en,12.583826,A River Runs Through It,A River Runs Through It
53.8,14.3,14000000,320145693.0,22.8675495,0,6.6,305.0,119.0,1987.0,0.6932,en,14.260779,Fatal Attraction,Fatal Attraction
29.2,0.0,15000000,0.0,-1.0,0,6.5,63.0,108.0,1985.0,0.7562,en,3.892311,Jagged Edge,Jagged Edge
66.7,29.4,23000000,5820015.0,0.2530441304,0,5.7,26.0,104.0,1990.0,0.1068,en,1.914881,Stanley & Iris,Stanley & Iris
0.0,14.3,30000000,38413606.0,1.2804535333,0,7.2,241.0,126.0,1988.0,0.5492,en,5.564321,Midnight Run,Midnight Run
38.5,34.5,0,52096475.0,-1.0,1,7.6,568.0,120.0,1990.0,0.9644,en,13.201595,Awakenings,Awakenings
50.0,12.5,0,0.0,-1.0,0,6.1,14.0,133.0,1990.0,0.6247,en,6.408322,Come See the Paradise,Come See the Paradise
14.3,26.7,75000000,152368585.0,2.0315811333,0,6.4,360.0,137.0,1991.0,0.3918,en,9.883727,Backdraft,Backdraft
27.8,45.5,24000000,41895491.0,1.7456454583,0,7.2,346.0,137.0,1991.0,0.6877,en,11.184385,The Fisher King,The Fisher King
14.3,0.0,18000000,11500000.0,0.6388888889,0,6.5,21.0,122.0,1984.0,0.9153,en,6.303384,The River,The River
25.0,0.0,0,0.0,-1.0,0,6.3,6.0,105.0,1984.0,0.7432,en,0.84372,Country,Country
38.5,27.3,0,0.0,-1.0,0,7.1,31.0,111.0,1984.0,0.694,en,3.712567,Places in the Heart,Places in the Heart
50.0,66.7,0,442000.0,-1.0,0,5.8,6.0,96.0,1986.0,0.6959,en,0.798428,"'night, Mother","'night, Mother"
25.0,14.3,100000000,211989043.0,2.11989043,0,5.5,488.0,121.0,1999.0,0.8959,en,9.62371,End of Days,End of Days
25.0,24.4,90000000,497366869.0,5.5262985444,0,7.3,3914.0,92.0,1999.0,0.8274,en,17.547693,Toy Story 2,Toy Story 2
0.0,35.7,0,4488529.0,-1.0,0,5.9,56.0,112.0,1999.0,0.9014,en,8.608461,Flawless,Flawless
75.0,25.0,0,0.0,-1.0,0,6.3,3.0,103.0,1999.0,0.6959,en,0.994953,Miss Julie,Miss Julie
10.0,35.7,38000000,635096.0,0.0167130526,0,6.6,49.0,138.0,1999.0,0.8959,en,7.059308,Ride with the Devil,Ride with the Devil
100.0,0.0,312000,1281176.0,4.1063333333,0,6.2,11.0,102.0,1999.0,0.9068,en,0.88888,Tumbleweeds,Tumbleweeds
50.0,14.3,0,46434570.0,-1.0,0,5.7,78.0,112.0,1992.0,0.9235,en,9.64078,The Distinguished Gentleman,The Distinguished Gentleman
0.0,33.3,0,0.0,-1.0,1,6.6,28.0,71.0,1953.0,0.789,en,2.211742,The Hitch-Hiker,The Hitch-Hiker
17.7,0.0,0,0.0,-1.0,2,3.6,5.0,110.0,1940.0,0.9481,en,1.548028,Santa Fe Trail,Santa Fe Trail
75.0,0.0,0,0.0,-1.0,0,1.7,3.0,91.0,1989.0,0.0,en,1.5338,Lauderdale,Lauderdale
16.7,50.0,0,0.0,-1.0,1,6.3,9.0,92.0,1999.0,0.8521,en,6.485631,Agnes Browne,Agnes Browne
20.0,22.2,23000000,10827816.0,0.4707746087,2,6.6,56.0,102.0,1999.0,0.9205,en,6.200344,The End of the Affair,The End of the Affair
22.2,50.0,0,0.0,-1.0,2,6.3,2.0,105.0,1955.0,0.1452,en,0.402828,The End of the Affair,The End of the Affair
42.9,56.2,0,0.0,-1.0,1,5.3,47.0,115.0,1999.0,0.674,en,3.176804,Holy Smoke,Holy Smoke!
69.2,50.0,0,0.0,-1.0,0,6.4,8.0,125.0,1999.0,0.6986,en,1.588189,A Map of the World,A Map of the World
16.7,0.0,0,0.0,-1.0,0,6.8,109.0,95.0,1999.0,0.9205,en,6.836569,Sweet and Lowdown,Sweet and Lowdown
33.3,8.3,47000000,15691192.0,0.3338551489,0,5.3,113.0,125.0,1990.0,0.9699,en,5.507082,The Bonfire of the Vanities,The Bonfire of the Vanities
57.1,40.0,0,0.0,-1.0,0,7.4,5.0,85.0,1919.0,0.3562,en,0.346438,Daddy-Long-Legs,Daddy-Long-Legs
0.0,0.0,0,0.0,-1.0,0,6.8,19.0,69.0,1925.0,0.8329,en,1.014248,Go West,Go West
30.8,0.0,0,0.0,-1.0,0,6.9,21.0,115.0,1979.0,0.8164,en,3.919041,The Great Santini,The Great Santini
33.3,0.0,0,0.0,-1.0,4,6.2,6.0,81.0,1957.0,0.6137,en,0.505885,The James Dean Story,The James Dean Story
8.0,0.0,0,0.0,-1.0,0,5.7,19.0,120.0,1980.0,0.5027,en,3.244148,The Sea Wolves,The Sea Wolves
53.8,18.2,0,7467504.0,-1.0,4,5.9,15.0,98.0,1988.0,0.6503,en,7.168975,Stealing Home,Stealing Home
16.7,0.0,0,0.0,-1.0,0,2.8,4.0,85.0,1933.0,0.6082,en,0.756556,Tarzan the Fearless,Tarzan the Fearless
14.3,0.0,0,0.0,-1.0,4,7.2,20.0,63.0,1923.0,0.7288,en,1.539713,Three Ages,Three Ages
26.7,14.3,19000000,10000000.0,0.5263157895,0,6.2,48.0,138.0,1990.0,0.6055,en,4.476578,The Two Jakes,The Two Jakes
0.0,0.0,0,0.0,-1.0,0,6.3,28.0,98.0,1988.0,0.8415,en,2.143483,U2: Rattle and Hum,U2: Rattle and Hum
0.0,0.0,0,0.0,-1.0,0,6.8,41.0,103.0,1968.0,0.9645,en,2.664145,Hell in the Pacific,Hell in the Pacific
28.6,0.0,0,0.0,-1.0,0,4.8,16.0,110.0,1966.0,0.4356,en,0.942977,The Glass Bottom Boat,The Glass Bottom Boat
31.6,30.8,0,0.0,-1.0,0,7.2,18.0,132.0,1999.0,0.9397,en,6.481649,Cradle Will Rock,Cradle Will Rock
50.0,0.0,17000000,65535067.0,3.8550039412,0,5.4,314.0,88.0,1999.0,0.9397,en,6.567794,Deuce Bigalow: Male Gigolo,Deuce Bigalow: Male Gigolo
25.0,18.5,60000000,284600000.0,4.7433333333,0,8.2,4166.0,189.0,1999.0,0.9397,en,19.96678,The Green Mile,The Green Mile
37.5,47.8,24000000,88545092.0,3.6893788333,0,6.9,285.0,126.0,1999.0,0.9589,en,9.526781,The Cider House Rules,The Cider House Rules
55.6,28.6,0,0.0,-1.0,0,7.2,54.0,98.0,1999.0,0.4411,en,3.46626,The War Zone,The War Zone
16.7,0.0,0,0.0,-1.0,0,6.3,4.0,83.0,1930.0,0.0,en,0.670708,The Bat Whispers,The Bat Whispers
43.8,22.2,1300000,29133000.0,22.41,0,7.6,133.0,118.0,1971.0,0.7534,en,5.961382,The Last Picture Show,The Last Picture Show
12.5,0.0,650000,0.0,-1.0,2,6.8,52.0,88.0,1958.0,0.926,en,11.118379,The 7th Voyage of Sinbad,The 7th Voyage of Sinbad
18.2,0.0,0,0.0,-1.0,0,5.1,7.0,93.0,1945.0,0.3151,en,1.130503,Blood on the Sun,Blood on the Sun
43.5,30.8,75000000,0.0,-1.0,0,6.4,204.0,148.0,1999.0,0.9562,en,17.65016,Anna and the King,Anna and the King
35.7,16.7,100000000,93700000.0,0.937,0,6.9,998.0,131.0,1999.0,0.9589,en,9.369918,Bicentennial Man,Bicentennial Man
35.3,11.1,133000000,300135367.0,2.2566568947,0,5.8,998.0,84.0,1999.0,0.9589,en,8.3595,Stuart Little,Stuart Little
22.2,17.6,80000000,90874570.0,1.135932125,4,7.0,300.0,74.0,1999.0,0.9589,en,14.972573,Fantasia 2000,Fantasia 2000
26.9,20.8,37000000,48451803.0,1.3095081892,0,7.5,844.0,188.0,1999.0,0.9342,en,9.091636,Magnolia,Magnolia
40.0,0.0,14000000,206128.0,0.0147234286,2,5.8,26.0,104.0,1999.0,0.9726,en,7.171138,Onegin,Onegin
40.0,0.0,10000000,929606.0,0.0929606,2,5.3,6.0,106.0,1999.0,0.7041,en,3.143748,Simpatico,Simpatico
41.9,37.5,0,0.0,-1.0,0,6.7,41.0,160.0,1999.0,0.6712,en,5.902126,Topsy-Turvy,Topsy-Turvy
0.0,0.0,0,0.0,-1.0,0,2.5,2.0,83.0,1966.0,0.6959,en,0.083996,The Alley Cats,The Alley Cats
25.0,0.0,0,0.0,-1.0,0,4.6,26.0,92.0,1993.0,0.2877,en,2.124785,Boiling Point,Boiling Point
33.3,0.0,0,0.0,-1.0,0,5.1,7.0,93.0,1989.0,0.3671,en,6.561712,Brenda Starr,Brenda Starr
66.7,16.7,0,28623900.0,-1.0,0,6.7,34.0,98.0,1971.0,0.8027,en,2.837238,Carnal Knowledge,Carnal Knowledge
27.3,8.3,360000,0.0,-1.0,0,7.0,411.0,95.0,1969.0,0.3452,en,8.635841,Easy Rider,Easy Rider
25.7,23.5,0,0.0,-1.0,0,6.5,43.0,132.0,1985.0,0.0658,en,4.690847,The Falcon and the Snowman,The Falcon and the Snowman
38.5,0.0,0,0.0,-1.0,0,6.0,20.0,115.0,1959.0,0.0575,en,1.876199,Room at the Top,Room at the Top
40.0,0.0,0,0.0,-1.0,0,6.3,32.0,100.0,1954.0,0.7616,en,1.993626,Ulisse,Ulysses
46.7,12.5,55000000,100230832.0,1.8223787636,0,6.8,430.0,163.0,1999.0,0.9562,en,10.571434,Any Given Sunday,Any Given Sunday
18.8,31.6,82000000,47434430.0,0.5784686585,0,6.9,444.0,118.0,1999.0,0.9726,en,13.217419,Man on the Moon,Man on the Moon
20.0,20.0,45000000,90683916.0,2.0151981333,0,6.9,722.0,102.0,1999.0,0.9753,en,15.831374,Galaxy Quest,Galaxy Quest
33.3,25.0,40000000,128798265.0,3.219956625,0,7.1,790.0,139.0,1999.0,0.9808,en,11.65502,The Talented Mr. Ripley,The Talented Mr. Ripley
28.6,0.0,11000000,59827328.0,5.438848,0,6.5,145.0,98.0,2000.0,0.0301,en,10.06545,Next Friday,Next Friday
23.7,21.4,50000000,73956241.0,1.47912482,0,7.2,401.0,146.0,1999.0,0.7096,en,5.716009,The Hurricane,The Hurricane
8.3,14.3,25,13.0,0.52,0,7.0,59.0,145.0,1999.0,0.9808,en,4.496585,Angela's Ashes,Angela's Ashes
22.7,0.0,24000000,8434146.0,0.35142275,0,5.7,53.0,124.0,1999.0,0.9808,en,4.347609,Play It to the Bone,Play It to the Bone
15.8,50.0,0,0.0,-1.0,1,6.5,76.0,162.0,1999.0,0.9808,en,7.295333,Titus,Titus
