directorGender,tmdbId
0,14286
2,61044
0,1676
4,27645
0,34181
2,26259
0,77744
0,8814
0,9923
2,7553
1,8202
0,3118
0,2125
0,1947
2,9074
2,16133
0,10319
0,28001
2,49220
0,17584
0,42168
0,29656
0,8643
0,9315
4,3933
2,8923
0,59
0,257
0,15487
0,398
2,18651
0,30941
0,10254
4,647
4,349
0,14544
2,20668
0,11968
1,27176
0,14517
0,88286
2,33623
2,31227
2,120515
2,36909
0,56518
0,17209
0,10087
0,11627
0,34870
4,533
0,10703
0,5236
2,32237
2,11344
0,9060
0,31056
0,43807
0,14788
0,5471
0,19082
0,46315
2,45799
0,36498
0,9763
0,30082
2,56475
0,24019
1,15058
0,10017
0,10475
0,1559
0,20674
0,3527
0,27974
0,11931
2,32990
2,17010
4,27759
0,21838
0,12612
2,26513
0,43110
0,10707
0,9910
0,38583
4,77468
0,15493
0,53864
0,142
4,56778
0,9621
1,9701
2,45899
0,3291
0,34662
0,12920
0,56798
0,20853
0,16608
0,25517
2,16430
0,24408
0,791
2,19965
0,38828
0,33241
2,53935
0,2610
0,21246
0,9729
0,15276
4,191599
0,8066
0,18428
0,1656
2,182097
0,41566
0,6963
0,215
0,2313
0,45967
0,37124
0,16729
2,178469
4,31718
0,226594
0,10915
0,5335
0,9993
0,8274
0,25918
0,29111
2,20128
0,26845
0,18994
0,12617
0,10799
2,42000
0,36102
4,3554
0,14897
0,1951
0,68013
0,16022
2,23196
0,25763
0,35580
2,259
0,34207
0,32117
4,19354
0,28170
0,10851
2,16231
0,81220
0,25
0,105299
2,15083
0,9982
0,13994
0,73473
0,12877
0,11661
0,5620
0,23220
0,43440
0,39261
0,54801
0,28667
0,38761
2,7974
0,60409
0,44389
0,10060
0,46917
0,10033
0,231
2,59388
0,41764
2,28212
3,68098
2,8999
0,8555
0,4348
2,47540
0,10064
0,125300
0,9885
0,9392
0,47473
0,20347
2,14837
0,674
0,24625
0,69
0,1833
2,44163
0,65045
0,46591
0,6795
0,11421
0,7301
0,108843
0,16156
0,24618
2,1420
0,9005
0,13499
0,17952
2,7548
4,20436
0,7010
0,6529
0,20345
0,15184
0,86666
2,24223
0,3124
0,8425
2,44710
0,2153
0,48121
0,42489
0,116
0,35124
4,43176
2,5741
0,20416
0,41189
2,19215
0,84090
2,61340
0,253250
0,67
2,64972
0,411
0,254
0,1904
0,9043
0,2008
2,21454
0,42687
4,27915
1,14695
2,27031
2,55396
0,917
0,17595
0,43322
0,43118
0,19058
4,36826
0,22908
0,42234
0,9515
2,16151
0,29595
0,9721
0,20858
0,35896
0,80316
2,23478
0,92272
0,84847
0,43812
0,23606
0,2777
4,25651
0,25650
0,8290
0,17382
0,8053
0,20003
2,43350
2,11466
2,21040
0,13653
0,36775
0,56373
0,612
1,9899
2,546
0,2800
0,9641
0,7552
0,9927
0,9681
2,10773
0,18840
2,18189
0,4495
2,22014
2,18614
0,22975
0,10597
2,88953
2,10809
0,13925
0,9687
0,33081
0,20546
2,20530
0,9568
2,43899
0,107667
2,18809
0,17835
4,6935
0,20641
2,154105
4,66192
0,11400
0,37910
0,90967
0,13669
4,60566
0,30095
0,16665
0,63395
0,43355
0,14241
0,79406
2,92285
0,42269
4,38785
0,55544
0,4550
0,36380
0,68646
0,16433
0,30669
0,78315
2,44345
0,46041
0,21735
2,6934
0,174865
0,34081
0,10045
0,168705
0,1690
0,9900
2,9044
0,9918
2,17379
4,10982
2,25608
0,834
0,25890
0,39345
2,44940
2,26782
0,37865
0,27742
0,72856
0,4772
4,14226
2,2455
0,12701
0,21519
2,27622
0,43626
0,16553
0,25652
0,45802
0,39788
0,12517
2,65891
0,24580
0,11246
0,49683
0,52728
0,23957
4,49653
0,27344
0,7295
2,78237
2,29952
2,28638
0,14942
1,7509
0,24269
0,2117
2,47250
0,36768
2,29040
0,9912
0,24163
4,1969
0,31858
0,8435
2,34187
0,12116
0,53367
0,38349
4,124484
0,45759
0,11183
2,13275
0,11565
2,11283
0,97936
1,19416
0,17
0,27568
2,27629
0,45726
0,33117
2,108994
2,54227
0,25167
0,16452
0,61105
0,31894
0,9286
0,86168
1,15363
0,30712
0,31416
0,292
0,37631
0,77291
1,196918
2,1544
2,1651
0,33095
1,33799
2,42328
0,31432
1,61559
0,20981
0,12096
0,33061
0,5145
0,9975
0,9754
0,36495
0,52612
0,23965
2,29269
0,10053
0,10263
0,7515
0,15675
2,9959
2,14256
0,9036
4,10073
0,7304
0,16781
4,24432
0,9920
0,10025
0,9682
0,17700
0,2207
0,14086
2,14887
0,44435
2,18747
0,9756
0,34581
0,6877
4,14609
0,950
0,10912
0,9968
0,4173
2,43386
2,10116
0,113479
0,18493
2,16791
0,7483
0,20442
1,15590
0,1967
0,752
0,9655
0,9388
0,9950
0,388
0,868
1,14191
0,25874
0,18009
2,19286
2,19287
0,18011
0,114875
0,49781
0,9648
2,1379
2,62719
0,29481
0,9792
0,10067
4,55676
0,11573
0,46828
0,35555
0,582
2,52885
3,143223
0,42120
0,88811
2,669
0,49361
0,98864
0,37939
0,32052
0,34732
1,12763
2,56935
0,13222
0,42112
0,48764
0,1561
0,31289
2,186
0,8410
0,51311
2,21843
0,219
2,65873
0,13751
0,52345
2,53961
1,10292
0,15639
0,10069
0,43887
0,3093
0,9270
2,11291
2,28349
0,10177
0,12591
0,18045
0,16070
0,11348
2,13960
2,41263
0,9035
0,9957
1,30139
0,9389
0,460
0,28752
2,19059
1,8998
2,44947
2,13468
0,20521
0,25428
0,53296
0,79363
0,34193
0,4441
0,84954
4,11490
4,11304
0,55368
0,18276
0,26514
0,4257
0,2652
0,19592
0,1629
4,17111
0,9526
0,19126
0,80556
0,39045
0,27201
0,5820
2,19661
2,41338
2,9904
0,50724
0,588
2,17247
0,9310
0,48369
2,18858
0,35545
0,1557
0,16367
0,17131
0,8982
0,956
0,36253
0,31506
0,42512
0,1416
0,9530
0,9829
1,10115
0,560
2,5717
2,41292
0,14384
0,28432
4,19719
0,10008
0,7870
0,34019
4,7518
2,9786
0,503
0,591
0,36668
0,9767
0,13689
0,18164
0,15013
2,21014
4,920
0,18484
0,9700
0,14167
2,12261
0,59892
0,15264
0,20330
4,44126
2,55418
0,101908
0,12766
1,15402
0,26116
2,32446
0,80919
2,15366
0,53905
1,38344
0,806
0,20021
0,9353
0,2044
0,9339
0,20945
0,122271
2,50254
0,28249
0,350
0,58
4,1819
0,2295
0,9697
0,4474
0,43240
2,30022
0,28673
0,20556
0,4962
0,10007
1,1887
0,1841
2,71762
2,13508
2,1611
0,48693
0,1781
2,43155
0,16270
0,8997
2,42003
0,63100
0,18404
0,51571
0,16074
0,10947
0,71769
2,34787
0,29138
0,17628
2,8443
2,18553
2,26567
2,34186
0,17021
0,53231
0,22747
0,27320
0,17741
4,25563
2,146322
0,43147
2,7549
2,151590
0,41796
2,9615
0,9513
4,20604
0,410
2,31692
2,25509
0,31998
0,9917
1,10770
0,4375
1,8008
2,60269
4,51303
0,1452
2,43654
4,7872
2,57406
0,18191
2,14474
4,773
4,16429
4,19999
2,126090
0,36576
0,33005
0,36762
0,19676
4,10308
0,34380
0,19972
0,21631
0,35955
2,41214
0,1164
0,71282
0,72881
0,9520
0,42839
0,32740
0,13141
0,31915
0,45817
2,43838
2,31463
0,39083
0,11554
0,25305
0,35199
0,15383
0,47850
0,9072
4,43903
2,43600
0,73907
0,27716
4,54111
0,9727
2,14120
0,76344
0,42636
0,9297
2,26826
2,81312
0,5070
0,13802
2,43778
0,326
0,512
0,9718
0,1593
0,1852
0,1262
0,43610
0,126781
0,47758
2,13338
0,82
0,14963
0,9921
0,36342
0,51043
0,24164
0,1986
4,31152
0,1402
2,2805
1,9293
0,9906
0,84956
0,35075
0,55587
0,43597
0,47880
2,31032
0,51857
4,42479
0,145899
0,43542
4,1948
1,148
0,9951
0,77221
2,77250
0,52452
2,31979
0,5289
0,9782
0,9907
0,42501
0,27203
2,63618
2,35921
4,15696
0,19017
4,42756
0,37929
1,9762
0,14113
2,15049
0,86604
2,21712
2,15414
0,7859
0,16998
2,25645
4,58311
2,18672
0,39776
0,11559
2,31513
2,10348
0,26718
0,1023
4,59964
0,71436
2,2168
1,10118
0,9788
2,14174
2,11689
2,39797
0,39749
1,14893
0,33813
0,1540
0,26502
0,57840
0,1491
0,34233
2,33792
0,51601
2,1165
0,7291
0,9988
0,24115
0,11652
0,13816
0,34006
0,22238
0,4913
2,63848
0,43006
0,19072
0,44892
2,15265
0,25599
0,11227
0,29589
2,33810
0,43841
0,41937
4,64499
4,24055
0,14597
2,40769
0,9708
0,14351
1,9813
0,27453
0,39382
2,271
2,35327
0,49940
0,22471
0,1116
0,29966
2,43231
0,41508
0,61564
0,50070
0,37628
0,55343
0,5072
0,2566
0,1249
0,9954
0,43829
2,171771
0,7511
0,32687
0,14057
2,13075
0,24916
0,7512
4,1776
0,1963
0,58905
0,10846
0,32969
0,1381
0,15097
0,34068
0,43837
0,15374
0,15242
0,125759
0,300
4,31148
4,16411
0,44046
2,52859
0,76117
0,9676
0,6948
4,15213
0,9766
0,32761
4,12249
0,34127
0,390
0,66487
0,1595
2,1622
0,15742
3,161277
0,43410
2,5726
0,1666
2,5721
0,41758
0,51079
0,43122
0,1579
1,119907
2,65488
0,9664
0,12094
0,1717
2,15624
0,15997
4,47190
0,2753
0,496
0,40862
0,1417
0,24751
0,4643
4,7484
0,9842
1,36249
0,111642
2,27275
0,1422
2,10781
0,9794
0,9978
2,30025
0,14812
0,164687
0,8332
0,3593
0,7510
0,28115
2,28297
0,16548
0,1975
0,9895
0,8975
0,9672
0,15005
4,39183
0,42236
0,52360
2,98498
2,46774
0,86
2,78479
0,10070
0,13209
0,1440
2,13364
0,43847
0,28932
0,18925
2,77198
0,1523
4,14201
0,1378
2,49481
0,9693
0,1124
0,3683
0,14012
0,43673
0,4285
0,14097
2,59500
0,78507
0,8194
0,5890
2,6077
0,214
0,1123
2,21173
0,50573
0,36922
2,43071
0,59087
0,14620
2,43884
2,80427
0,21156
4,11619
0,1427
0,23030
0,13767
2,19109
0,33218
0,144541
4,24553
2,21057
0,68736
2,67880
0,35561
0,60567
0,4928
0,27295
3,55831
0,12486
0,20785
0,9726
4,2152
0,36215
2,61650
2,10093
0,14799
2,29044
0,13542
0,21710
0,8588
0,36557
0,9836
0,9809
0,7551
0,10741
0,9969
2,2357
1,1581
0,21600
0,57977
0,313
2,7873
0,14823
2,27387
0,8324
0,29415
2,27019
2,85505
2,42822
0,5698
0,36265
0,2179
0,39219
0,47156
0,15152
0,14457
0,76211
0,38450
0,15804
2,14978
1,2447
0,10032
0,9796
0,1372
2,22440
0,39554
0,17604
2,15077
0,18147
2,54910
0,9986
2,2486
0,1246
2,43970
0,18615
4,40574
0,13210
0,25060
0,12795
0,11653
2,16066
0,95797
0,77966
0,55819
0,46948
0,97519
0,43791
0,82944
0,14202
0,11170
0,12924
0,30060
0,1247
0,1125
4,8436
2,14277
2,11214
0,33583
0,1646
0,58923
1,47143
0,7736
0,1730
4,42241
2,20537
0,12812
0,8618
0,1259
0,20842
0,10908
0,34943
0,27067
2,9053
0,1494
2,13318
0,10462
0,182
2,31048
0,1251
0,43512
0,9656
4,5393
0,14171
2,14396
0,1931
0,13967
0,9992
0,16371
1,19344
0,8275
0,79767
2,2433
0,2204
0,42567
1,26518
2,14449
0,13771
2,33375
2,10810
4,1773
2,11578
2,11972
0,38025
0,27095
2,31325
0,4283
0,7457
2,8398
1,13551
0,36878
0,19166
2,43470
1,3549
0,25648
2,11225
4,6166
1,19629
4,12183
0,56705
2,27337
2,78318
0,37952
1,46919
0,1265
0,14137
2,15689
0,27432
0,36877
2,14891
0,12547
0,25623
0,13140
0,13365
1,10758
0,26594
0,22473
4,51863
0,50754
2,74126
2,16138
1,13668
0,7516
1,10075
4,9760
4,9966
0,1257
0,1248
0,9757
0,56165
2,90560
0,5206
0,14761
0,1252
4,2062
0,11650
2,12580
2,40641
2,23544
4,2266
0,5172
0,15962
0,9965
0,13127
0,34866
0,37725
0,40973
2,63460
4,13517
0,22105
0,2016
0,3024
2,47200
0,17266
0,9828
4,34038
2,71506
0,74581
0,9958
0,1250
0,4169
0,16555
0,11172
0,3594
0,10090
0,7874
1,14845
2,29965
0,13916
2,52920
0,48215
4,22485
2,13393
0,12271
0,40394
0,17919
2,13185
0,26655
0,42630
0,22172
0,42721
0,27523
0,28955
2,27313
0,4638
0,68979
0,11841
0,28261
0,83980
2,94393
0,9695
0,24653
0,1993
0,28710
0,28438
0,97548
2,11945
0,12554
0,26598
0,5691
1,6443
0,1738
0,1253
0,38021
4,15325
2,34389
0,15163
0,14375
0,10845
0,31659
0,15582
0,42999
0,31015
0,1949
0,11330
2,99259
0,10942
2,7006
4,27040
0,11199
0,41393
0,9784
2,25530
2,36610
0,50812
4,27864
4,8965
0,14710
0,14624
0,1271
0,10790
0,18019
0,64142
0,61648
0,14055
0,2267
0,6691
0,1255
0,47249
0,49709
2,31040
2,50185
0,25105
0,2977
0,15664
0,25062
1,16727
2,5413
0,46916
0,52679
0,14434
0,27919
0,47837
0,11494
2,19936
2,9963
0,14001
0,2355
2,16385
0,7485
2,9793
0,1273
0,17388
0,4657
0,42595
4,19495
0,27263
1,10051
0,9075
0,20527
2,8199
0,37513
2,43976
2,43974
0,83346
0,30081
0,17677
2,56474
0,42066
0,11958
0,192675
0,5177
0,20122
4,33673
0,297853
0,18437
0,38432
0,8270
4,9955
4,16201
1,57241
0,10172
0,1683
2,10107
0,1267
0,16018
0,22311
0,13249
0,175027
0,1272
2,23024
1,1590
1,32390
0,9903
0,28433
0,22549
2,10798
2,47848
2,102227
4,13377
2,14945
0,11515
0,7183
0,8271
0,1534
4,13158
0,118536
0,23397
0,35838
1,20405
0,18777
0,16392
2,17422
2,63951
0,32627
0,1407
2,81309
0,15534
0,30694
0,1441
0,6145
0,9843
0,54659
0,48994
2,18767
0,10294
0,32623
0,1987
0,13067
1,10111
2,30307
0,1268
2,185158
0,21810
0,9785
0,13280
0,14636
0,559
0,1950
0,13352
0,28304
0,20553
0,24397
0,20525
2,13894
0,38907
2,18549
2,37933
2,20025
0,14240
0,13574
0,13569
0,49081
1,17439
2,13171
0,16447
2,4977
0,15008
2,31866
2,46875
0,27904
1,11705
2,19947
2,43969
0,2269
0,11798
2,28772
1,1919
0,4964
0,2976
4,8421
0,41380
0,1562
0,13159
2,14547
0,11205
2,36676
2,38077
0,10004
0,43618
2,43397
0,25395
4,810
0,5723
0,285
2,12526
0,3432
0,1872
0,15568
0,14208
0,14207
0,24200
2,50153
2,18902
0,5488
0,15860
0,8748
0,3489
2,55823
0,10063
1,13979
0,12225
0,298
4,10832
0,36143
4,14064
2,13742
2,2241
0,39465
0,12561
0,36679
0,40765
0,30574
2,37959
2,18206
0,1691
0,29617
0,1990
0,170261
0,22049
4,9408
0,1979
0,14043
0,10288
4,74055
2,45664
0,1991
2,43353
0,9952
0,60400
0,32004
2,17035
0,17320
0,21427
2,17660
4,9724
2,1294
2,33294
2,57425
0,42700
2,12713
2,25875
2,12543
2,13120
0,34573
0,71822
2,13807
0,11211
0,27138
0,85535
0,2748
0,54934
2,125025
4,55859
0,27464
0,122291
2,28666
0,41930
0,75350
0,77621
0,43229
2,266525
0,9815
0,12695
0,32575
0,49870
4,37985
0,42464
0,2359
2,442
0,25150
0,63096
0,43836
0,1988
2,3021
0,2196
2,18425
0,19606
0,1571
2,2959
0,6022
0,2698
0,1858
2,14125
0,675
0,3563
0,40618
0,26185
2,31652
4,30443
0,18763
2,13491
0,11404
0,16083
0,37292
0,27683
4,13402
0,19968
1,24582
1,4688
2,13337
0,27359
3,101897
0,54494
2,10857
2,81847
2,43898
4,44502
0,18632
2,32444
1,7547
0,10074
0,2270
0,757
0,15581
0,14219
0,35
2,5857
0,3638
0,6589
0,8669
0,15934
0,2503
0,14123
0,88527
4,155386
0,4516
0,8141
2,59995
0,14217
2,54546
0,10795
2,20163
2,31777
4,33916
0,24159
0,1721
0,31601
2,25360
2,34588
0,40060
2,18650
0,8363
4,4658
0,5956
1,6535
0,1127
0,9847
0,23861
2,1393
0,2701
0,12455
0,28049
1,23495
0,13074
2,17274
0,17350
2,21494
0,5174
2,28742
2,9703
0,22085
1,3542
2,43750
0,9750
0,10760
0,4349
0,14223
0,13068
0,9561
0,14144
4,4858
0,10431
2,15156
4,12435
0,14877
0,2082
0,11835
1,1845
0,14229
0,13385
0,6609
2,45211
2,48169
0,13958
0,81700
0,2335
0,10961
4,22779
0,10071
0,4351
0,12994
0,42735
0,2882
0,53975
0,13501
2,6916
4,84242
0,1992
0,5176
0,4141
0,13173
2,14348
0,14786
2,31058
2,19583
0,4347
4,13529
0,13241
0,523
0,2009
0,12901
0,13722
0,3469
2,4413
0,6973
2,7913
1,15019
0,77210
0,4629
4,15361
0,5353
0,2252
0,14788
2,63607
0,13072
4,30365
2,42170
2,13754
0,14284
1,20308
0,6641
0,15071
0,8414
0,10425
0,24170
2,20942
0,7737
2,13257
0,10030
0,5915
0,13680
0,4588
0,14313
0,2728
0,2274
4,9038
0,7211
0,4538
0,2001
0,4517
0,4566
0,4520
2,6615
0,4513
0,5125
1,3877
0,8954
0,4771
0,10759
0,14251
0,14848
0,14930
2,9773
0,13538
0,18421
0,4512
4,84972
2,37954
0,39893
2,13197
0,15048
0,14041
2,9898
0,1922
2,41044
2,84567
0,15669
4,2011
0,5708
1,5951
0,114033
2,13319
2,33688
2,20646
2,90374
0,18613
0,9911
2,27419
0,15667
0,14753
0,46067
0,50155
0,13066
4,27827
0,3603
0,2014
0,17202
0,663
0,9262
2,15651
0,27276
2,95560
0,25476
0,48301
2,29362
2,33931
4,12646
0,20605
2,14279
0,20607
0,2015
2,28007
0,7347
2,14421
2,5718
0,5126
2,16126
0,18731
0,37005
0,18442
1,42173
0,4982
4,5559
2,25755
0,7972
0,2013
4,6977
0,39127
0,4953
1,10520
0,26336
2,37368
0,19026
1,5123
2,16203
0,53827
0,18612
0,5817
0,13363
2,43987
0,32726
0,4515
0,5375
0,2310
0,2284
0,6639
0,4723
4,29162
0,48267
2,16768
0,21296
0,24732
0,10251
1,15006
2,24060
2,34898
0,12555
0,22606
2,13561
0,13168
0,20714
1,11148
2,46872
0,18312
1,17460
0,5876
0,4523
0,1620
0,15250
0,13474
1,8079
2,13483
2,2268
0,6479
0,6477
2,7249
0,44783
0,13998
0,3902
0,18631
2,43308
2,11476
2,8272
0,13186
0,6537
0,43798
0,7326
0,1874
2,55192
2,33003
0,1989
2,4946
2,24123
4,28522
0,48266
0,71848
4,34424
0,25460
2,25740
0,13076
0,11600
2,35237
4,13023
0,150938
2,46902
0,10884
2,13348
0,64942
0,25784
3,22452
0,7350
2,66110
2,26600
0,7979
0,20567
0,45126
2,52473
0,12171
2,157373
0,71066
2,13299
0,13250
2,42790
0,9867
4,15495
0,53896
2,14148
0,48737
0,13198
2,14804
0,111744
0,36328
2,23817
0,13885
0,6637
0,12130
0,7345
0,42529
0,6538
0,40682
4,440
0,6575
2,19213
0,19103
0,6076
0,9546
0,40860
1,111854
0,14047
2,1488
0,14118
0,54318
0,69315
2,45871
0,6023
0,26990
1,6557
0,107282
0,28363
4,17181
0,69557
1,110909
1,31068
2,60141
0,32307
2,49367
2,28272
0,4787
0,21847
0,33358
0,7508
2,20629
0,10253
2,44434
0,5259
1,47841
4,8329
2,14062
0,51992
2,49717
0,2312
0,13195
2,78705
0,30535
0,7191
1,12085
0,24624
0,4170
0,13252
0,42635
0,11908
0,15017
0,86241
0,8875
3,37780
4,18290
2,10247
4,43604
0,3575
0,28303
0,27507
2,71068
2,111747
2,32716
0,41845
2,25078
0,14069
2,15053
0,81522
2,6933
0,14423
0,8090
0,7555
2,16988
4,7278
4,9030
0,14220
0,13160
0,27357
0,10834
4,13059
0,11253
0,58470
0,38007
0,8321
0,17665
0,4034
2,1479
0,2282
0,100526
2,62652
0,53094
2,244145
4,59474
2,19275
1,7973
2,15020
0,34981
0,13054
0,18893
0,55294
0,43691
0,7839
2,77245
0,19384
0,13121
0,71072
0,46885
2,13315
0,42041
0,13490
0,8676
2,43705
0,12855
4,37003
4,15030
2,12167
4,28093
2,20520
2,76235
0,48131
0,8247
0,7992
0,14105
0,8390
0,21490
2,95169
2,13641
2,113788
0,18652
0,125742
2,7461
0,8204
0,8328
0,14073
4,94009
2,12650
2,72602
2,25919
0,15365
0,12184
0,13260
0,7942
2,36091
2,117001
2,38052
0,13362
0,10844
0,21043
0,23312
0,11161
0,6473
0,90387
2,33034
2,38804
2,21373
0,13493
0,7840
0,8848
0,13460
4,12222
0,8461
0,7862
2,12246
4,16666
0,12177
0,15511
0,13025
0,2239
0,7985
2,7343
0,28816
0,14066
0,37300
0,13016
4,10797
4,6391
0,14011
2,29004
0,18586
1,13196
0,3764
0,14793
0,8944
0,15124
0,33166
0,45757
0,28260
0,12178
0,14054
0,8060
0,22551
0,43797
0,383
4,78307
2,12453
2,28205
0,155
2,72608
0,29369
0,29907
2,46883
2,36527
0,79161
0,18070
0,14014
0,8456
0,22521
2,79156
0,42536
0,13688
0,8457
0,86792
2,32579
0,11534
0,18633
2,19333
0,31409
2,13495
0,27323
2,22060
0,511
0,7797
4,8093
0,8065
2,12890
0,15185
2,44813
0,60612
2,31421
2,24411
0,4942
2,14044
2,42143
0,11483
2,36223
0,25904
2,8988
0,7944
0,18031
2,18218
0,46982
2,13317
2,14272
4,28705
2,35760
0,16283
2,7351
0,8281
0,99339
0,8267
4,13312
4,10488
2,11152
0,15260
2,18181
0,9870
0,14424
0,11918
2,1266
2,12473
4,13335
0,8827
2,12156
4,7459
2,9997
0,28704
1,38376
0,8319
0,92299
0,1729
0,12179
2,13079
0,24701
2,28131
0,14324
0,10503
0,13007
0,9017
0,25119
2,53196
0,38163
0,13258
0,14236
0,13784
2,27918
0,28435
2,31604
4,38661
0,40044
0,40214
0,40045
0,1810
0,47120
0,7861
0,13018
0,8780
2,10886
0,13650
0,29291
2,13359
4,26232
0,8617
1,6967
0,1726
2,22194
0,10761
0,12400
2,16135
2,14000
1,43664
0,8681
0,16450
0,12198
0,14784
0,13001
2,13412
0,13162
4,13243
0,13008
0,9029
0,15957
0,8277
0,17106
2,12586
4,41648
0,3014
0,43822
0,87541
2,16042
0,2454
0,12197
0,32684
1,25527
0,17483
0,14530
4,21182
0,13191
2,38834
2,15356
2,15281
0,217
0,13534
1,50700
0,85514
0,10120
2,60676
0,22498
2,37481
2,12808
2,82437
4,43145
0,44260
0,38282
2,12245
2,10885
0,15378
0,4564
0,10665
0,10822
2,13636
0,9022
2,31512
0,14103
4,9502
0,16117
0,130639
0,51929
0,74349
0,14050
2,14019
2,15776
0,17221
0,37308
0,29377
0,26119
0,42358
0,50231
0,4857
0,79761
2,37626
0,48564
2,46189
2,72609
2,117044
2,114348
0,95402
0,14305
1,72445
0,20017
0,45996
0,10661
0,60261
0,13172
0,45791
0,9789
0,13848
1,51484
4,3687
0,22090
2,2982
0,42657
0,45408
0,82731
2,37412
0,66180
0,31742
0,12912
2,13170
0,14748
0,15691
2,13206
4,14392
4,18467
2,14882
0,8645
0,1724
4,5759
0,13405
2,49258
0,10681
0,8909
0,8960
0,15728
4,23676
0,1938
2,75141
0,42473
0,13993
0,11665
2,13019
2,21074
0,26354
4,22905
4,10748
0,27509
0,14949
0,78998
2,12889
4,28681
4,41850
0,85559
2,51890
0,45698
2,26302
4,32263
0,27506
2,111305
0,27505
0,27504
0,64852
0,78321
0,77765
0,45512
0,43031
0,13205
0,30106
0,13065
1,8359
0,13003
0,13990
2,15272
0,80659
0,10842
0,72163
0,29882
2,40630
0,31658
2,14349
0,12172
2,64131
2,15125
0,8847
2,43869
2,94525
2,125550
0,13009
4,13675
2,33588
2,16800
1,56224
0,14111
2,17479
0,32604
1,11631
0,20158
4,8265
2,42718
0,15654
1,14634
0,14414
0,428
0,20548
0,14145
0,9010
0,13022
2,68259
0,9783
0,10190
0,43487
0,13353
2,16019
0,46531
0,13614
0,4966
0,88751
0,11260
0,13964
2,13692
1,13910
1,10818
0,14456
2,15840
2,15830
0,25647
0,14898
0,12416
2,572
0,36226
2,60531
0,13021
0,16007
0,158800
0,18035
0,43253
2,14820
0,6687
0,11802
1,2002
0,78527
2,12914
0,13183
0,116333
0,13255
0,14154
2,32666
1,80523
0,12247
0,22100
0,19244
0,32008
0,13012
0,12133
0,12568
0,8836
1,13259
0,14048
4,12270
4,18846
0,10898
0,13541
0,11910
0,17245
1,30112
2,12192
0,70846
0,16725
2,117129
0,15865
1,4140
0,14061
0,85685
2,43680
0,16700
1,167928
0,1735
0,10187
0,10185
1,10183
0,31082
0,13996
0,5038
4,13851
2,19877
2,46871
2,28273
0,15859
0,31922
0,14654
2,13251
2,1661
0,41245
0,10189
0,12289
0,45579
0,15069
2,2012
0,18056
2,18803
1,10188
0,13300
1,11671
2,63474
0,15570
2,155796
2,15208
0,15662
0,22029
0,13649
0,7446
0,14878
2,12180
0,13107
2,29568
0,13256
2,13436
0,8885
0,13310
0,12621
0,10483
0,12620
0,13579
0,10186
0,15320
0,13515
2,5592
0,13956
0,60230
4,43389
0,31018
2,13637
2,18116
0,15661
0,13564
2,14566
0,14298
4,4944
4,13805
0,9381
0,13291
1,13991
4,22319
1,13972
0,16182
4,14771
2,43040
0,15206
0,8285
0,118309
2,18539
0,21335
0,12165
2,85574
4,13184
0,12818
0,27521
0,13726
2,102305
0,35854
0,14075
2,22554
2,18596
0,26431
2,38019
0,43177
0,39368
0,3865
0,13484
0,14458
2,25795
0,13389
0,13279
2,38140
2,3
0,12797
2,8908
2,15822
0,4998
2,16456
0,3041
2,71139
2,41264
0,24777
0,20802
0,47721
4,14232
0,14098
0,14643
0,30944
2,50759
2,38226
0,12690
0,12412
0,37050
0,38311
2,37776
1,54669
0,73169
0,1984
0,38361
2,73920
0,13027
2,13092
0,25126
0,14326
0,50011
0,12182
0,14928
4,38616
2,9539
2,81296
2,46492
2,131805
4,13200
2,38601
0,822
0,8882
2,42095
2,13401
2,20015
0,12783
4,12683
0,3097
2,15981
0,41666
0,14976
0,12113
0,13600
0,10078
2,30266
0,11874
2,19566
0,13051
0,39816
0,10358
0,10523
0,13596
0,56942
0,71206
0,4960
0,120481
0,32620
1,12837
0,14914
0,13948
2,25142
0,7735
2,14791
0,76406
2,101929
0,2397
1,12689
0,15935
0,15450
4,25741
2,13812
0,108634
0,27361
0,225614
0,13489
0,13150
0,13414
0,14325
2,41474
0,41477
0,16068
4,15289
2,56295
0,13809
2,34100
0,11887
0,41073
2,83683
0,59403
0,69299
2,13253
0,114796
3,17800
0,30977
4,10527
0,13506
0,53772
0,8338
0,3580
2,36073
0,20766
0,12405
0,10764
1,18548
0,4701
0,15373
0,120828
0,173634
4,8938
2,16061
0,73059
2,16166
0,2588
0,13672
2,47184
2,158959
2,44283
0,42884
0,215471
0,13516
2,14943
2,19147
0,96395
2,52561
0,42664
0,4627
2,43052
2,21501
2,16882
0,127257
0,49355
0,13655
0,13905
0,11917
0,8892
0,12525
0,82519
0,13523
0,14655
1,15749
0,22358
0,14405
0,43985
0,20065
4,14089
2,208385
0,84050
0,9999
2,17099
2,58570
0,29452
0,125749
2,111759
0,8905
2,3520
2,43372
0,88435
0,77650
0,17704
0,36571
0,36572
2,37327
0,28684
0,8841
2,54615
2,13220
2,16509
2,34867
2,10565
0,6972
4,13053
0,32862
0,10139
0,29320
1,8966
0,16342
0,13387
0,12193
2,14574
1,10900
2,56256
0,14438
2,14248
0,20919
0,12224
0,10360
1,14299
2,13056
4,15026
2,13793
0,35790
2,38831
0,45838
0,13394
0,2574
4,72495
2,34283
0,114390
0,85844
0,14447
0,17157
2,1964
0,44626
0,65502
0,17912
0,43962
0,28148
4,93260
2,109539
2,116973
3,74485
3,174122
2,200311
0,10200
